AUTO_ID;MERK;BOUWJAAR;KILOMETER_STAND;VRAAGPRIJS;EXTERIEUR_KLEUR;BRANDSTOF;CARROSSERIEVORM;MODEL
44576810;OPEL;2018;43818;15745;ROOD;BENZINE;STATIONWAGEN;ASTRA
44576824;SEAT;2016;66721;21945;GRIJS;BENZINE;STATIONWAGEN;ATECA
44578656;VOLVO;2009;118877;7350;GRIJS;BENZINE;SEDAN;S40
44582224;VOLKSWAGEN;2011;190000;6950;WIT;DIESEL;BEDRIJFSWAGEN;CADDY
44582235;PEUGEOT;2014;94339;5650;GRIJS;BENZINE;HATCHBACK;107
44582948;HYUNDAI;2016;154715;15999;GRIJS;DIESEL;SUV;TUCSON
44583100;FIAT;2006;165176;2950;GRIJS;BENZINE;MPV;IDEA
44584373;FIAT;2004;225265;1450;ROOD;BENZINE;HATCHBACK;PUNTO
44586328;VOLVO;2015;160371;13950;GRIJS;DIESEL;STATIONWAGEN;V60
44586529;OPEL;2016;23991;21995;BRUIN;BENZINE;CABRIOLET;CASCADA
44589594;FORD;2014;116449;9745;BLAUW;DIESEL;MPV;C-MAX
44590022;VOLVO;2015;75862;39950;GRIJS;BENZINE;STATIONWAGEN;V60
44592689;TOYOTA;2019;25;29900;GRIJS;BENZINE / ELEKTRICITEIT;HATCHBACK;COROLLA
44593964;MINI;2015;71696;16500;WIT;BENZINE;HATCHBACK;COOPER
44594218;MERCEDES-BENZ;2020;2243;227500;WIT;BENZINE;CABRIOLET;AMG-GT
44594843;NISSAN;2011;155684;23750;GRIJS;BENZINE;CABRIOLET;370Z
44598831;RENAULT;2014;133251;9890;ZWART;DIESEL;BEDRIJFSWAGEN;TRAFIC
44603731;NISSAN;2013;287772;4795;DIVERS;DIESEL;BEDRIJFSWAGEN;NV200
44604795;PEUGEOT;2008;170701;3995;BLAUW;BENZINE;HATCHBACK;308
44605378;OPEL;2016;23201;13225;ZWART;BENZINE;HATCHBACK;CORSA
44606671;BMW;2009;207252;9900;WIT;BENZINE;STATIONWAGEN;3-SERIE
44607875;FORD;2017;42366;10950;GRIJS;BENZINE;HATCHBACK;FIESTA
44608866;RENAULT;2016;180004;15900;WIT;DIESEL;BEDRIJFSWAGEN;TRAFIC
44610265;TOYOTA;2012;157009;5999;ZWART;BENZINE;HATCHBACK;YARIS
44611114;BMW;2010;30588;17950;GRIJS;DIESEL;SUV;X1
44611542;MERCEDES-BENZ;2011;87994;21949;GRIJS;BENZINE;CABRIOLET;SLK
44616044;MERCEDES-BENZ;2010;148282;10250;ZWART;BENZINE;COUPE;CLC
44620980;RENAULT;2010;106682;3999;GRIJS;BENZINE;HATCHBACK;CLIO
44621261;MERCEDES-BENZ;2009;141452;7890;ZILVER;DIESEL;BEDRIJFSWAGEN;VITO
44622380;OPEL;2019;43225;19900;WIT;DIESEL;BEDRIJFSWAGEN;MOVANO
44623817;VOLKSWAGEN;2015;125904;18008;GRIJS;BENZINE / ELEKTRICITEIT;STATIONWAGEN;PASSAT
44625933;BMW;2012;148404;27950;ZWART;BENZINE;SUV;X3
44629282;AUDI;2014;148109;17900;GRIJS;BENZINE;STATIONWAGEN;A4
44629816;RENAULT;2016;79891;7945;WIT;DIESEL;BEDRIJFSWAGEN;KANGOO
44630580;CITROEN;1988;463148;3490;BLAUW;BENZINE;SEDAN;CX
44632042;IVECO;2010;165163;10950;WIT;DIESEL;BEDRIJFSWAGEN;DAILY
44632932;FIAT;2019;1500;16940;GRIJS;BENZINE;HATCHBACK;500
44635476;VOLVO;2019;40000;41945;GRIJS;BENZINE;SEDAN;S60
44636328;VOLVO;2019;25848;23400;WIT;BENZINE;HATCHBACK;V40
44636556;FORD;2014;23157;12250;WIT;BENZINE;MPV;B-MAX
44636683;OPEL;2010;233909;4900;GRIJS;BENZINE;MPV;MERIVA
44636842;MITSUBISHI;2014;68891;7200;ZWART;BENZINE;HATCHBACK;SPACE STAR
44637141;MERCEDES-BENZ;2008;338893;8750;WIT;DIESEL;BEDRIJFSWAGEN;VARIO
44639388;VOLKSWAGEN;2014;126737;9490;WIT;DIESEL;BEDRIJFSWAGEN;CADDY MAXI
44639591;BMW;2015;67859;17890;ZWART;BENZINE / ELEKTRICITEIT;HATCHBACK;I3
44639600;BMW;2015;67859;17890;ZWART;HYBRIDE;HATCHBACK;I3
44643867;OPEL;2016;85005;16900;ZWART;DIESEL;BEDRIJFSWAGEN;VIVARO
44646819;FIAT;2006;188237;2999;ROOD;BENZINE;HATCHBACK;CROMA
44647327;OPEL;2018;31810;29950;ZWART;BENZINE;HATCHBACK;INSIGNIA
44648151;OPEL;2000;258671;1500;ROOD;BENZINE;SEDAN;VECTRA
44648799;NISSAN;2015;95160;17900;WIT;BENZINE;SUV;QASHQAI
44648846;MITSUBISHI;2014;132045;15890;GRIJS;BENZINE / ELEKTRICITEIT;SUV;OUTLANDER
44649042;SSANGYONG;2012;211627;7900;GRIJS;DIESEL;SUV;KORANDO
44649046;VOLKSWAGEN;2009;154451;5900;GRIJS;DIESEL;STATIONWAGEN;GOLF
44649277;MITSUBISHI;2014;158288;15890;GRIJS;BENZINE / ELEKTRICITEIT;SUV;OUTLANDER
44653489;VOLVO;2004;395540;1995;ZWART;DIESEL;SEDAN;S60
44654107;VOLVO;2019;29500;42950;ROOD;BENZINE;SEDAN;S60
44656817;BMW;2021;5;154867;ZWART;DIESEL;SEDAN;7-SERIE
44658174;AUDI;2016;98857;20750;GRIJS;BENZINE;SEDAN;A3
44658594;PEUGEOT;2018;12207;42000;ROOD;BENZINE;SEDAN;508
44661047;PEUGEOT;2005;339549;1595;ZILVER;DIESEL;STATIONWAGEN;206
44662082;LAND ROVER;2013;184361;17900;GRIJS;DIESEL;SUV;FREELANDER
44662114;LAND ROVER;2020;500;77500;WIT;DIESEL / ELEKTRICITEIT;SUV;RANGE ROVER EVOQUE
44663613;AUDI;2016;54200;18950;ZWART;BENZINE;SEDAN;A4
44665826;VOLVO;2008;102184;7950;GRIJS;DIESEL;HATCHBACK;C30
44665851;HONDA;2011;94510;8500;GRIJS;BENZINE / ELEKTRICITEIT;HATCHBACK;INSIGHT
44666644;AUDI;2008;208015;4999;ZWART;DIESEL;HATCHBACK;A3
44667897;JEEP;2017;41668;27500;GRIJS;BENZINE;SUV;CHEROKEE
44673588;CITROEN;2013;121654;6850;ROOD;BENZINE;HATCHBACK;C3
44673841;FIAT;2015;77906;9750;WIT;BENZINE;HATCHBACK;500
44675211;SAAB;2001;389978;650;BLAUW;DIESEL;HATCHBACK;9/mrt
44675409;KIA;2012;75554;11450;GRIJS;BENZINE;MPV;VENGA
44675885;TOYOTA;2012;112586;7495;ZWART;BENZINE;MPV;VERSO-S
44676404;PEUGEOT;2009;157822;4999;GRIJS;DIESEL;BEDRIJFSWAGEN;PARTNER
44677252;NISSAN;2020;8;29495;WIT;ELEKTRICITEIT;HATCHBACK;LEAF
44677473;BMW;2012;56220;13500;ZWART;BENZINE;HATCHBACK;1-SERIE
44677810;SKODA;2021;3000;28010;ZWART;BENZINE;HATCHBACK;SCALA
44678218;FORD;2013;97905;7900;BRUIN;BENZINE;MPV;B-MAX
44682874;MCLAREN;2017;12761;258000;ORANJE;BENZINE;COUPE;720S
44690102;CITROEN;2018;30175;24950;BLAUW;BENZINE;MPV;C4 SPACETOURER
44691643;MERCEDES-BENZ;2013;155277;8900;WIT;DIESEL;BEDRIJFSWAGEN;CITAN
44694838;CITROEN;2012;216139;15950;WIT;DIESEL;PERSONENBUS;JUMPER
44695644;ALPINA;1996;199331;29450;BLAUW;BENZINE;COUPE;B3
44696849;FORD;2003;211667;1250;ZWART;BENZINE;STATIONWAGEN;FOCUS
44697855;KIA;2021;10;27795;BLAUW;BENZINE / ELEKTRICITEIT;HATCHBACK;NIRO
44699570;PEUGEOT;2018;21407;19950;ZWART;BENZINE;HATCHBACK;308
44699572;PEUGEOT;2016;71884;9950;GRIJS;BENZINE;HATCHBACK;208
44702720;SEAT;2014;89604;11995;BLAUW;BENZINE;HATCHBACK;LEON
44703235;KIA;2016;131048;18450;WIT;BENZINE;SUV;SPORTAGE
44703982;FORD;2015;43949;12950;WIT;BENZINE;HATCHBACK;FOCUS
44707553;TOYOTA;2019;15500;12950;WIT;BENZINE;HATCHBACK;AYGO
44708477;VOLKSWAGEN;2010;150983;8995;BLAUW;BENZINE;COUPE;SCIROCCO
44709527;SMART;2017;26748;8950;GRIJS;BENZINE;HATCHBACK;FORFOUR
44714426;OPEL;2019;34393;13940;BLAUW;BENZINE;HATCHBACK;CORSA
44715871;VOLKSWAGEN;2003;294509;499;GRIJS;BENZINE;HATCHBACK;POLO
44715996;RENAULT;2009;89274;6944;WIT;BENZINE;MPV;KANGOO
44719478;JAGUAR;2018;8790;68429;ZWART;ELEKTRICITEIT;SUV;I-PACE
44720053;DFSK;2016;78;8950;WIT;BENZINE;BEDRIJFSWAGEN;K-SERIE
44720482;RENAULT;2014;73371;10650;BRUIN;BENZINE;SUV;CAPTUR
44723184;VOLVO;2018;26548;47950;ZWART;BENZINE;STATIONWAGEN;XC60
44724671;VOLVO;2015;178670;10890;ZWART;DIESEL;HATCHBACK;V40
44724796;VOLKSWAGEN;2014;68591;14999;ZWART;ELEKTRICITEIT;HATCHBACK;E-GOLF
44725993;NISSAN;2001;165625;1495;GROEN;BENZINE;MPV;ALMERA TINO
44728261;VOLKSWAGEN;2013;89210;11950;ZWART;BENZINE;HATCHBACK;GOLF
44729021;ALFA ROMEO;2018;4862;39850;ROOD;BENZINE;SEDAN;GIULIA
44731332;SKODA;2012;149582;8950;GRIJS;DIESEL;STATIONWAGEN;SUPERB
44732417;VOLKSWAGEN;2009;159539;9900;ZWART;BENZINE;SEDAN;PASSAT CC
44732640;AUDI;2014;81728;42950;BLAUW;BENZINE;COUPE;RS5
44734554;CITROEN;2009;117092;3250;ROOD;BENZINE;HATCHBACK;C2
44734637;VOLKSWAGEN;2016;26056;25950;GRIJS;BENZINE / ELEKTRICITEIT;HATCHBACK;GOLF
44734714;MERCEDES-BENZ;2018;46500;28500;GRIJS;BENZINE;HATCHBACK;A-KLASSE
44737144;PEUGEOT;2019;19592;26695;BLAUW;DIESEL;HATCHBACK;508
44737148;JAGUAR;2018;48100;29800;ZILVER;DIESEL;SEDAN;XE
44744121;HONDA;2018;25778;19950;WIT;BENZINE;HATCHBACK;CIVIC
44744522;OPEL;2003;218857;944;GRIJS;BENZINE;HATCHBACK;CORSA
44745541;FORD;2017;37451;14740;GRIJS;BENZINE;HATCHBACK;FIESTA
44745686;FORD;2013;69114;11950;ROOD;BENZINE;HATCHBACK;FOCUS
44745723;OPEL;2018;5708;15425;WIT;BENZINE;HATCHBACK;ADAM
44745761;FORD;2017;56992;23950;WIT;DIESEL;HATCHBACK;MONDEO
44745805;SAAB;1999;237043;1950;BLAUW;BENZINE;HATCHBACK;9/mrt
44745806;RENAULT;1999;234569;1950;GRIJS;BENZINE;MPV;ESPACE
44745808;RENAULT;2001;319635;1350;WIT;DIESEL;BEDRIJFSWAGEN;KANGOO
44745809;OPEL;1993;143349;2850;ROOD;BENZINE;CABRIOLET;ASTRA
44746003;FORD;2018;29815;17450;ZWART;BENZINE;HATCHBACK;FIESTA
44746137;FORD;2019;12623;19822;GRIJS;BENZINE;HATCHBACK;FIESTA
44748640;PEUGEOT;2019;16948;25000;BLAUW;DIESEL;SEDAN;508
44749679;VOLKSWAGEN;2006;283698;6995;ZILVER;DIESEL;BEDRIJFSWAGEN;TRANSPORTER
44756842;BMW;2009;138199;16450;BLAUW;BENZINE;CABRIOLET;Z4
44758920;PEUGEOT;2008;159503;4550;ZILVER;BENZINE;HATCHBACK;207
44760143;PEUGEOT;2021;2;46900;ZWART;DIESEL;SUV;5008
44761156;MERCEDES-BENZ;2002;174052;4950;ZWART;DIESEL;SEDAN;C-KLASSE
44763649;MERCEDES-BENZ;2013;74008;9900;WIT;DIESEL;BEDRIJFSWAGEN;CITAN
44764261;OPEL;2014;81873;16950;ZWART;BENZINE;STATIONWAGEN;INSIGNIA
44766288;OPEL;2014;66501;6950;DIVERS;DIESEL;BEDRIJFSWAGEN;COMBO
44766656;SKODA;2018;31994;20890;GRIJS;BENZINE;STATIONWAGEN;OCTAVIA
44776616;PEUGEOT;1996;155612;1850;BLAUW;BENZINE;SEDAN;306
44779094;TOYOTA;2013;16599;10450;GRIJS;BENZINE;HATCHBACK;YARIS
44779480;VOLKSWAGEN;2010;236382;10950;WIT;DIESEL;PERSONENBUS;TRANSPORTER
44783013;FORD;2013;46933;12950;WIT;BENZINE;MPV;B-MAX
44784065;VOLKSWAGEN;2007;299585;7950;ZILVER;DIESEL;BEDRIJFSWAGEN;TRANSPORTER
44786410;MERCEDES-BENZ;1984;17214;12950;ROOD;DIESEL;BEDRIJFSWAGEN;TN/T-SERIE
44786884;RENAULT;2008;274585;2445;GRIJS;DIESEL;STATIONWAGEN;LAGUNA
44787297;PEUGEOT;2021;3;49999;GRIJS;DIESEL;HATCHBACK;508
44788872;FIAT;2016;23270;9499;ROOD;BENZINE;HATCHBACK;500
44788992;CHEVROLET;2005;180858;1850;BLAUW;BENZINE;HATCHBACK;KALOS
44792585;JAGUAR;2018;16513;29950;GROEN;DIESEL;SEDAN;XE
44795280;VOLVO;2013;172485;12450;GRIJS;BENZINE;STATIONWAGEN;V60
44795642;SKODA;2017;24562;10450;GROEN;BENZINE;HATCHBACK;CITIGO
44797385;MITSUBISHI;2017;40824;19250;ROOD;BENZINE;SUV;ASX
44798017;HYUNDAI;2012;133970;13950;ZWART;BENZINE;SUV;IX35
44798763;JEEP;2018;31317;17950;ROOD;BENZINE;BEDRIJFSWAGEN;RENEGADE
44799546;BMW;2008;242456;6445;ZWART;DIESEL;STATIONWAGEN;5-SERIE
44808404;SEAT;2018;19637;16950;GRIJS;BENZINE;HATCHBACK;LEON
44810665;BMW;2013;122500;36900;BRUIN;DIESEL;SEDAN;6-SERIE GRAN COUPE
44812078;MERCEDES-BENZ;2016;79875;37900;WIT;BENZINE;HATCHBACK;A-KLASSE
44813322;VOLKSWAGEN;2011;113138;8350;ZWART;BENZINE;STATIONWAGEN;GOLF
44813960;LAND ROVER;2014;153775;19700;BLAUW;DIESEL;SUV;RANGE ROVER EVOQUE
44814435;PEUGEOT;2021;5;46600;WIT;DIESEL;STATIONWAGEN;508
44814442;PEUGEOT;2021;5;46600;WIT;DIESEL;STATIONWAGEN;508
44815945;PEUGEOT;2019;10982;15950;GRIJS;BENZINE;HATCHBACK;208
44816005;BMW;2013;104515;24750;WIT;BENZINE;SEDAN;3-SERIE
44819090;SUZUKI;2012;93538;6950;WIT;BENZINE;MPV;SPLASH
44819172;SUZUKI;2006;120256;3750;GRIJS;BENZINE;MPV;WAGON R+
44831115;FORD;2016;22071;18950;GRIJS;BENZINE;SUV;ECOSPORT
44831598;ALFA ROMEO;2021;55874;27500;WIT;BENZINE;HATCHBACK;147
44832263;OPEL;2005;125193;3450;GEEL;BENZINE;HATCHBACK;AGILA
44833044;VOLVO;2019;60350;32400;GRIJS;DIESEL;STATIONWAGEN;V60
44838639;OPEL;2019;10;44850;GRIJS;DIESEL;PERSONENBUS;MOVANO
44839102;RENAULT;2004;136997;2500;ZWART;BENZINE;SEDAN;MEGANE
44840712;KIA;2011;133763;9950;GRIJS;BENZINE;SUV;SPORTAGE
44842845;FIAT;2021;1;18909;WIT;DIESEL;BEDRIJFSWAGEN;TALENTO
44842884;MERCEDES-BENZ;2014;225582;8745;ZILVER;DIESEL;BEDRIJFSWAGEN;VITO
44843067;LAND ROVER;2011;217807;16999;ZWART;DIESEL;STATIONWAGEN;RANGE ROVER SPORT
44843370;FIAT;2021;1;18909;WIT;DIESEL;BEDRIJFSWAGEN;TALENTO
44844375;HONDA;2018;9373;44990;BLAUW;BENZINE;SUV;CR-V
44844884;MERCEDES-BENZ;2013;101191;7900;WIT;DIESEL;BEDRIJFSWAGEN;CITAN
44846021;DAEWOO;2004;174690;2250;GROEN;BENZINE;MPV;TACUMA
44846104;FORD;2019;35000;25245;GRIJS;DIESEL;BEDRIJFSWAGEN;TRANSIT CUSTOM
44846135;CITROEN;2012;68294;6995;ZWART;BENZINE;HATCHBACK;C3
44846213;DS;2019;26500;25555;ROOD;BENZINE;HATCHBACK;3 CROSSBACK
44848092;FORD;2016;51526;11480;ROOD;BENZINE;HATCHBACK;FIESTA
44848998;HYUNDAI;2007;106531;2499;ZWART;BENZINE;HATCHBACK;ATOS
44849436;LAMBORGHINI;2014;32091;299950;ORANJE;BENZINE;COUPE;AVENTADOR
44853917;MERCEDES-BENZ;1989;142549;9500;BLAUW;BENZINE;SEDAN;190-SERIE
44853956;VOLKSWAGEN;2013;140149;9250;WIT;DIESEL;BEDRIJFSWAGEN;CADDY
44856648;BMW;2019;24944;57900;BLAUW;DIESEL;STATIONWAGEN;5-SERIE
44858323;ASTON MARTIN;2004;53500;75950;BLAUW;BENZINE;CABRIOLET;DB7
44858605;BMW;2017;61445;13950;BRUIN;DIESEL;HATCHBACK;1-SERIE
44858606;TOYOTA;2019;3879;19950;ROOD;BENZINE / ELEKTRICITEIT;HATCHBACK;YARIS
44859086;VOLKSWAGEN;2009;127421;6450;ZWART;BENZINE;HATCHBACK;GOLF
44859340;KIA;2012;60742;6745;GRIJS;BENZINE;HATCHBACK;PICANTO
44860664;MERCEDES-BENZ;2016;131484;16944;ZWART;DIESEL;STATIONWAGEN;C-KLASSE
44863003;BMW;2015;82709;15900;GRIJS;BENZINE / ELEKTRICITEIT;HATCHBACK;I3
44863219;TOYOTA;2019;24836;33445;ZWART;BENZINE / ELEKTRICITEIT;SEDAN;CAMRY
44863476;VOLVO;2019;27225;37900;BLAUW;BENZINE;SUV;XC40
44865802;JEEP;2008;195715;5750;GRIJS;DIESEL;SUV;COMPASS
44866891;MERCEDES-BENZ;2021;96705;27950;WIT;BENZINE;CABRIOLET;SL
44871310;JAGUAR;2021;25;71600;BLAUW;BENZINE;SEDAN;XE
44874202;DAIMLER;1967;6128;24900;GRIJS;BENZINE;SEDAN;SOVEREIGN
44875065;RENAULT;2006;192325;2950;GRIJS;BENZINE;MPV;MODUS
44875561;PEUGEOT;2016;80276;15950;GRIJS;BENZINE;STATIONWAGEN;308
44875901;MERCEDES-BENZ;1989;8002;125000;BLAUW;BENZINE;CABRIOLET;SL
44875964;OPEL;2018;18493;19900;GRIJS;DIESEL;BEDRIJFSWAGEN;VIVARO
44876762;NISSAN;2016;78011;13950;GRIJS;BENZINE;HATCHBACK;PULSAR
44877019;OPEL;2018;18568;17950;BLAUW;BENZINE;HATCHBACK;CORSA
44877303;AUDI;2007;153000;29995;WIT;BENZINE;CABRIOLET;RS4
44877315;BMW;2020;6364;45950;BRUIN;BENZINE;MPV;2-SERIE ACTIVE TOURER
44877854;MINI;2014;117533;12900;WIT;BENZINE;HATCHBACK;MOKE
44880025;RENAULT;2019;35800;20490;WIT;ELEKTRICITEIT;HATCHBACK;ZOE
44881328;PEUGEOT;2007;85233;5950;GRIJS;BENZINE;CABRIOLET;207
44881765;LEXUS;2014;85708;14900;ZWART;BENZINE / ELEKTRICITEIT;HATCHBACK;CT
44881854;VOLKSWAGEN;2018;11115;14888;WIT;BENZINE;BEDRIJFSWAGEN;CADDY
44882166;NISSAN;2012;131708;13245;ZILVER;BENZINE;HATCHBACK;QASHQAI
44882243;VOLKSWAGEN;2007;176134;7950;BLAUW;BENZINE;HATCHBACK;GOLF
44886040;FORD;2015;150382;9950;ZWART;BENZINE;HATCHBACK;FIESTA
44886669;VOLKSWAGEN;2013;177178;7900;ZWART;DIESEL;STATIONWAGEN;GOLF
44886686;VOLKSWAGEN;2015;155376;11900;ZWART;DIESEL;STATIONWAGEN;PASSAT
44890912;PEUGEOT;2015;103707;10950;ZWART;BENZINE;SUV;2008
44891287;SEAT;2012;136387;8445;GRIJS;BENZINE;STATIONWAGEN;IBIZA
44891716;CITROEN;2018;23970;11980;GRIJS;DIESEL;BEDRIJFSWAGEN;BERLINGO
44893697;AUDI;2012;92066;12995;GRIJS;BENZINE;HATCHBACK;A3
44896820;FORD;2009;183323;3945;ZWART;BENZINE;MPV;C-MAX
44897115;FORD;2013;183895;11890;WIT;DIESEL;BEDRIJFSWAGEN;TRANSIT CUSTOM
44897122;FORD;2013;202154;9890;WIT;DIESEL;BEDRIJFSWAGEN;TRANSIT CUSTOM
44897135;FORD;2013;166958;10890;WIT;DIESEL;BEDRIJFSWAGEN;TRANSIT CUSTOM
44897329;MERCEDES-BENZ;2016;49918;18950;WIT;DIESEL;BEDRIJFSWAGEN;SPRINTER
44897479;VOLKSWAGEN;2015;192561;17890;ZWART;BENZINE / ELEKTRICITEIT;STATIONWAGEN;PASSAT
44897515;AUDI;2015;146961;19890;ZWART;BENZINE / ELEKTRICITEIT;HATCHBACK;A3
44898835;DAEWOO;2002;65503;2489;BLAUW;BENZINE;MPV;TACUMA
44898837;ALFA ROMEO;2006;169820;3498;ZWART;BENZINE;HATCHBACK;147
44900079;MERCEDES-BENZ;2012;253081;11950;WIT;DIESEL;BEDRIJFSWAGEN;SPRINTER
44901307;VOLVO;2014;112014;10950;ROOD;DIESEL;HATCHBACK;V40
44902060;VOLKSWAGEN;2013;170161;8750;GRIJS;BENZINE;HATCHBACK;BEETLE
44902070;KIA;2015;151925;13950;ROOD;DIESEL;STATIONWAGEN;CEE'D
44902161;PEUGEOT;2011;165797;3750;GRIJS;BENZINE;HATCHBACK;107
44902209;FORD;2009;132999;6498;PAARS;BENZINE;HATCHBACK;FIESTA
44902574;VOLVO;2019;26500;23500;GRIJS;BENZINE;HATCHBACK;V40
44904056;NISSAN;2016;49000;18950;GRIJS;ELEKTRICITEIT;HATCHBACK;LEAF
44904643;PEUGEOT;2019;15213;16750;WIT;BENZINE;HATCHBACK;208
44906470;MINI;2012;29184;11950;GRIJS;BENZINE;HATCHBACK;CLUBMAN
44907814;SUZUKI;2018;34471;17945;BLAUW;BENZINE;SUV;SX4 S-CROSS
44908011;BMW;2011;256569;6900;ZWART;DIESEL;SEDAN;3-SERIE
44910093;BMW;2006;290272;11950;GRIJS;BENZINE;COUPE;3-SERIE
44910129;ASTON MARTIN;2019;9250;169500;GRIJS;BENZINE;COUPE;DB11
44910445;FORD;2005;178786;2750;GRIJS;BENZINE;HATCHBACK;FIESTA
44910526;FORD;2009;159612;5250;GRIJS;BENZINE;HATCHBACK;FIESTA
44913455;RENAULT;2006;235886;1950;BLAUW;BENZINE;HATCHBACK;MEGANE
44914792;VOLKSWAGEN;2009;83447;7950;GRIJS;BENZINE;SEDAN;PASSAT
44914795;VOLKSWAGEN;2013;38719;13450;BLAUW;DIESEL;CABRIOLET;GOLF
44915480;BENTLEY;2015;23776;106950;ZWART;BENZINE;SEDAN;FLYING SPUR
44915969;OPEL;2010;65716;9750;GRIJS;BENZINE;HATCHBACK;ASTRA
44920240;TOYOTA;2019;45055;32955;BLAUW;BENZINE / ELEKTRICITEIT;SEDAN;CAMRY
44920357;MERCEDES-BENZ;2012;438715;9950;ZWART;DIESEL;BEDRIJFSWAGEN;VITO
44923175;PEUGEOT;2019;32945;21400;GRIJS;DIESEL;BEDRIJFSWAGEN;EXPERT
44923229;MITSUBISHI;2016;105750;21950;GRIJS;BENZINE;SUV;OUTLANDER
44924653;SUZUKI;2019;11950;16950;ROOD;BENZINE;HATCHBACK;IGNIS
44925043;VOLKSWAGEN;2018;11885;24444;ZWART;BENZINE;MPV;TOURAN
44926094;NISSAN;2019;25000;32450;WIT;ELEKTRICITEIT;HATCHBACK;LEAF
44927487;ALFA ROMEO;2019;51975;15445;GRIJS;BENZINE;HATCHBACK;MITO
44927593;MAZDA;2015;194737;12740;ZWART;BENZINE;STATIONWAGEN;6
44928331;AUDI;1994;106831;6950;GROEN;BENZINE;SEDAN;80
44929973;MAZDA;2008;151982;4995;ZWART;BENZINE;HATCHBACK;3
44931331;FORD;2016;63323;11999;ROOD;BENZINE;MPV;TOURNEO COURIER
44931554;FORD;2021;26500;29940;BRUIN;BENZINE;STATIONWAGEN;FOCUS
44931940;TOYOTA;2012;156908;8999;BLAUW;BENZINE / ELEKTRICITEIT;HATCHBACK;AURIS
44932817;VOLVO;1992;421130;4450;GROEN;BENZINE;STATIONWAGEN;200-SERIE
44934200;SUBARU;2014;63086;19740;GRIJS;BENZINE;SUV;XV
44934538;FIAT;2017;110533;7995;ZWART;BENZINE;HATCHBACK;500
44935572;KIA;2012;138207;10500;GRIJS;DIESEL;SUV;SPORTAGE
44935843;CITROEN;2011;125991;5450;BLAUW;BENZINE;HATCHBACK;C1
44936069;FIAT;2012;144547;6400;BLAUW;DIESEL;HATCHBACK;PUNTO
44936612;SEAT;2008;192963;4100;ZWART;BENZINE;HATCHBACK;LEON
44936663;OPEL;2005;256855;2495;ZILVER;BENZINE;STATIONWAGEN;VECTRA
44937017;PEUGEOT;2013;253225;3700;WIT;DIESEL;BEDRIJFSWAGEN;PARTNER
44937440;FORD;2017;69451;9950;GRIJS;BENZINE;HATCHBACK;FIESTA
44938477;BENTLEY;2006;180123;30900;GRIJS;BENZINE;SEDAN;CONTINENTAL FLYING SPUR
44939860;FORD;2012;73315;8650;GROEN;BENZINE;HATCHBACK;FIESTA
44939965;AUDI;2014;209514;14890;GRIJS;DIESEL;STATIONWAGEN;A4
44955408;MERCEDES-BENZ;2001;187369;4450;GRIJS;BENZINE;CABRIOLET;SLK
44956455;RENAULT;2009;107512;3600;ZWART;BENZINE;HATCHBACK;TWINGO
44957143;CITROEN;2021;2;24520;GRIJS;DIESEL;BEDRIJFSWAGEN;JUMPY
44960682;KIA;2011;238448;3999;BEIGE;BENZINE;MPV;VENGA
44961972;BMW;2017;95143;18500;GRIJS;DIESEL;MPV;2-SERIE ACTIVE TOURER
44962698;BMW;2012;210536;9900;ZWART;DIESEL;SUV;X1
44966441;SKODA;2015;186959;10500;GRIJS;DIESEL;STATIONWAGEN;SUPERB
44970900;LAND ROVER;2019;28361;47800;GRIJS;DIESEL;SUV;RANGE ROVER EVOQUE
44971447;SKODA;2015;163883;16950;ZWART;DIESEL;STATIONWAGEN;SUPERB
44971718;JAGUAR;2021;500;69900;BLAUW;BENZINE;SEDAN;XE
44971790;FIAT;2019;25000;21440;ZWART;BENZINE;MPV;500X
44973310;OPEL;2016;93783;11495;GRIJS;BENZINE;HATCHBACK;ASTRA
44973460;OPEL;2018;11036;10925;GRIJS;BENZINE;HATCHBACK;KARL
44973645;BMW;2017;59965;29750;ZWART;DIESEL;COUPE;4-SERIE
44973844;TESLA;2021;10;0;DIVERS;ELEKTRICITEIT;OVERIG;MODEL S
44973910;MINI;2016;15000;0;GRIJS;BENZINE;CABRIOLET;COOPER S
44975949;AUDI;2015;69005;29900;ZWART;BENZINE;CABRIOLET;S3
44977048;KIA;2021;10;27940;GRIJS;BENZINE / ELEKTRICITEIT;HATCHBACK;NIRO
44977665;PEUGEOT;2016;38708;7690;PAARS;BENZINE;HATCHBACK;108
44977888;BMW;2019;27859;94750;GRIJS;DIESEL;SEDAN;7-SERIE
44978540;ASTON MARTIN;2018;8275;149500;GRIJS;BENZINE;COUPE;V8 VANTAGE
44982348;HYUNDAI;2020;7501;24990;ROOD;BENZINE;HATCHBACK;I30
44982492;KIA;2021;5;23550;WIT;BENZINE;STATIONWAGEN;CEE'D SPORTSWAGON
44982696;OPEL;2008;118600;5900;WIT;BENZINE;HATCHBACK;CORSA
44982927;PEUGEOT;2019;4098;38995;WIT;BENZINE;HATCHBACK;508
44985100;AUDI;2012;69642;14350;BLAUW;BENZINE;STATIONWAGEN;A4
44985850;FIAT;2011;127436;9999;WIT;BENZINE;HATCHBACK;500
44987247;OPEL;2017;43263;9999;GRIJS;BENZINE;HATCHBACK;CORSA
